row_insert_order,PreviousDayDate,Symbol_Input,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,maxAge,priceHint,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,volume,regularMarketVolume,averageVolume,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,enterpriseValue,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,earningsQuarterlyGrowth,trailingEps,forwardEps,52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,totalCash,totalCashPerShare,ebitda,totalDebt,averageVolume10days,averageDailyVolume10Day,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,profitMargins,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,trailingPE,forwardPE,symbol,shortName,longName,industry,sector,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,Today_Growth,Calculated_Score,Score_Recommendation,Conservative_Invs_Recom,Conservative_Invs_Reson,Growth_Invs_Recom,Growth_Invs_Reson,Momentum_Invs_Recom,Momentum_Invs_Reson,sector_rank,industry_rank
468415,2025-11-21 16:22:30,20MICRONS.NS,411.0,,,,,,86400.0,2.0,190.0,189.56,193.19,1.25,0.64,1753315200.0,0.070700005,,0.583,49898.0,49898.0,95431.0,0.09020001,0.14787,69552752.0,984796992.0,216.9102,0.0,0.0,7831733248.0,14074747.0,35286502.0,0.56667,0.00016000001,35395517.0,128.709,1.4790729,0.06,17.68,,-0.11251426,1.25,1753315200.0,NSI,EQUITY,583459968.0,16.503,1175332992.0,1633657984.0,84553.0,84553.0,6738244096.0,158.2,283.93,0.73238313,213.5154,0.924,1.782,9200436224.0,35.637,260.792,0.058,-0.039,0.47194,0.12775,0.11436,0.067779996,190.86,190.0,189.56,193.19,190.86,10.767533,,20MICRONS.NS,20 MICRONS LTD,20 Microns Limited,Other Industrial Metals & Mining,Basic Materials,190.37,,,,,,none,,-0.26,3.7,Underperform,Buy,Low Beta (less volatile than the market)- Pays a good dividend (>3%)- Price-to-Book ratio (<2) indicates potential for growth,,,Hold,No strong momentum,9,1
468416,2025-11-21 16:22:30,21STCENMGM.NS,10.0,,,,,,86400.0,2.0,39.89,39.09,39.89,2.5,4.15,1721952000.0,0.21280001,,0.561,4836.0,4836.0,6299.0,-0.13921,-0.28151,186043120.0,-345291008.0,61.5133,0.0,0.0,414046528.0,2995000.0,10500000.0,0.6443,0.0,10500000.0,45.206,0.8647082,,-9.33,,-0.6058288,2.5,1721952000.0,NSI,EQUITY,4825000.0,0.459,-172231008.0,0.0,9880.0,9880.0,410444992.0,39.09,103.28,-3.022868,48.753,5.25,7.873,-135780000.0,,-12.936,,,0.0,0.0,1.09396,0.0,39.89,39.89,39.09,39.89,39.89,,,21STCENMGM.NS,21ST CENTURY MGMT SERVICE,Twentyfirst Century Management Services Limited,Capital Markets,Financial Services,39.09,,,,,,none,,-2.01,3.8,Underperform,Buy,Low Beta (less volatile than the market)- Pays a good dividend (>3%)- Price-to-Book ratio (<1) indicates undervalued assets,,,Hold,Trading near its 52-week low (bearish momentum),2,2
468417,2025-11-21 16:22:30,360ONE.NS,1207.0,,,,,,86400.0,2.0,1142.1,1121.0,1157.3,12.0,1.07,1761523200.0,0.21700001,3.18,0.325,2783022.0,2783022.0,749504.0,0.07476,0.16991,-21868011520.0,-26675300352.0,1041.4,12.0,0.0105069615,586787913728.0,257819963.0,404970337.0,0.1749,0.62536997,405039386.0,231.141,4.930756,0.285,27.64,31.77,0.025190115,6.0,1761523200.0,NSI,EQUITY,12794300416.0,31.633,25011400704.0,137646702592.0,550373.0,550373.0,461623361536.0,790.5,1318.0,11.706108,1092.308,0.643,3.157,39434399744.0,147.235,100.2,0.168,0.244,0.72323,0.63425,0.60828996,0.28559,1142.1,1142.1,1121.0,1157.3,1142.1,41.23372,35.873463,360ONE.NS,360 ONE WAM LIMITED,360 One Wam Limited,Asset Management,Financial Services,1139.7,1615.0,1150.0,1345.4546,1350.0,1.45455,strong_buy,11.0,-0.21,2.9,Hold,Buy,Low Beta (less volatile than the market)- Pays a good dividend (>3%),Hold,Strong Revenue Growth (>10%)- Highly Profitable with margins > 20%,Hold,No strong momentum,9,4
468418,2025-11-21 16:22:30,3IINFOLTD.NS,4552.0,,,,,,86400.0,2.0,17.32,17.1,17.49,,,1309996800.0,0.0,3.81,0.013,270180.0,270180.0,671838.0,-0.017,0.23164,54400000.0,268700000.0,22.95847,0.0,0.0,2961681664.0,161441431.0,207394907.0,0.118669994,0.00207,207394907.0,18.252,0.94291025,,2.32,,-0.34027255,14.216695,1309996800.0,NSI,EQUITY,455400000.0,2.545,-191500000.0,347900000.0,737100.0,737100.0,3569266176.0,16.69,34.88,0.50000226,20.088076,0.869,1.327,7138500096.0,10.763,41.811,,-0.015,0.09585,-0.02683,-0.05867,0.09835,17.34,17.32,17.1,17.49,17.34,7.418103,,3IINFOLTD.NS,3I INFOTECH LIMITED,3i Infotech Limited,Information Technology Services,Technology,17.21,,,,,,none,,-0.75,2.6,Hold,Hold,Low Beta (less volatile than the market)- Price-to-Book ratio (<1) indicates undervalued assets,,,Hold,Trading near its 52-week low (bearish momentum),12,10
468419,2025-11-21 16:22:30,3MINDIA.NS,1213.0,,,,,,86400.0,2.0,35755.0,35160.0,35760.0,160.0,0.44,1753401600.0,0.32529998,,-0.046,8367.0,8367.0,9713.0,0.19186,0.33832002,5096061952.0,5931417088.0,29751.979,0.0,0.0,396834832384.0,2649559.0,11265070.0,0.7648,0.09307,11265070.0,1429.572,24.801128,0.43,492.79,,0.14903796,535.0,1753401600.0,NSI,EQUITY,6194625024.0,549.894,8733680640.0,1033188992.0,16277.0,16277.0,399403057152.0,25718.15,37000.0,8.407343,31202.0,1.525,2.281,47506456576.0,6.416,4217.117,0.43,0.14,0.41501,0.18384,0.19014,0.11665,35685.0,35755.0,35160.0,35760.0,35685.0,71.94748,54.345493,3MINDIA.NS,3M INDIA LIMITED,3M India Limited,Conglomerates,Industrials,35455.0,35700.0,35700.0,35700.0,35700.0,,none,1.0,-0.64,2.5,Buy,Buy,Low Beta (less volatile than the market)- Pays a good dividend (>3%),Hold,Strong Revenue Growth (>10%),Buy,Trading near its 52-week high (bullish momentum),11,8
468420,2025-11-21 16:22:30,3PLAND.NS,,,,,,,86400.0,2.0,39.4,38.5,39.99,,,,,,,2333.0,2333.0,6598.0,,,,,45.11155,,,,,,,,,,,,,,,,,NSI,EQUITY,,,,,7204.0,7204.0,,36.12,82.06,,43.0296,,,,,,,,,,,,39.4,39.4,38.5,39.99,39.4,,,3PLAND.NS,3P LAND HOLDINGS LIMITED,3P Land Holdings Ltd,Unknown,Unknown,,,,,,,,,,2.6,Hold,Hold,High Beta (more volatile),,,,,2,2
468421,2025-11-21 16:22:30,5PAISA.NS,539.0,,,,,,86400.0,2.0,356.25,340.2,363.75,,,,0.0,,0.157,405340.0,405340.0,323021.0,0.02546,0.07865,,-1264254976.0,367.28424,0.0,0.0,1208608384.0,12212679.0,31239338.0,0.57308,0.19685,31259555.0,200.815,1.7072928,-0.567,15.12,15.5,-0.29251486,,,NSI,EQUITY,12819201024.0,411.006,,2905526016.0,899211.0,899211.0,10717338624.0,287.65,519.0,3.676448,332.01,6.932,6.992,2915133952.0,46.389,93.304,-0.565,-0.269,0.99968004,0.0,0.18379,0.16217,356.6,356.25,340.2,363.75,356.6,22.675264,22.119356,5PAISA.NS,5PAISA CAPITAL LIMITED,5paisa Capital Limited,Capital Markets,Financial Services,342.85,,,,,,none,,-3.86,1.8,Buy,Hold,Low Beta (less volatile than the market)- Price-to-Book ratio (<2) indicates potential for growth,,,Hold,Trading near its 52-week low (bearish momentum),14,13
468422,2025-11-21 16:22:30,63MOONS.NS,378.0,,,,,,86400.0,2.0,751.5,730.1,767.5,1.2,0.17,1758067200.0,0.3854,5.9,0.423,113393.0,113393.0,111549.0,-0.04561,-0.01773,-1200462080.0,-1651331968.0,841.7305,0.0,0.0,13572287488.0,18101870.0,46078537.0,0.57987,0.00505,46081288.0,757.762,0.97141314,,-7.06,,0.24608457,1.2,1758067200.0,NSI,EQUITY,22212327424.0,481.749,-2625664000.0,52994000.0,115885.0,115885.0,33920434176.0,567.1,1130.0,40.212864,827.999,8.641,9.924,843521984.0,0.148,18.306,,-0.466,-0.7051,0.0,-4.61615,-0.36594,756.25,751.5,730.1,767.5,756.25,,,63MOONS.NS,63 MOONS TECHNOLOGIES LTD,63 moons technologies limited,Software - Application,Technology,736.1,,,,,,none,,-2.66,3.8,Underperform,Buy,Low Beta (less volatile than the market)- Pays a good dividend (>3%)- Price-to-Book ratio (<1) indicates undervalued assets,,,Hold,No strong momentum,3,2
468423,2025-11-21 16:22:30,A2ZINFRA.NS,6218.0,,,,,,86400.0,2.0,17.02,16.23,17.19,,,1316649600.0,0.0,,,488155.0,488155.0,215781.0,0.01115,-0.018609999,-241049632.0,86006000.0,17.71695,0.0,0.0,3647457792.0,110017751.0,176119858.0,0.37048,0.0,176642469.0,2.549,6.3672028,,0.55,,0.03812313,2.0,1316649600.0,NSI,EQUITY,43846000.0,0.253,144036992.0,912934976.0,387646.0,387646.0,2866907136.0,12.35,26.8,0.804397,17.672,0.236,0.793,3564045056.0,353.886,20.884,,0.214,0.13024001,0.040409997,0.05059,0.00719,17.09,17.02,16.23,17.19,17.09,29.509089,,A2ZINFRA.NS,A2Z INFRA ENGINEERING LTD,A2Z Infra Engineering Limited,Engineering & Construction,Industrials,16.23,,,,,,none,,-5.03,1.8,Buy,Hold,High Beta (more volatile),Hold,Strong Revenue Growth (>10%),Hold,No strong momentum,17,14
468424,2025-11-21 16:22:30,AAATECH.NS,128.0,,,,,,86400.0,2.0,87.0,87.0,90.5,1.5,1.64,1756339200.0,0.5461,,0.229,6944.0,6944.0,184086.0,0.05815,0.11717,32173750.0,33768000.0,84.40355,0.0,0.0,912048000.0,7314746.0,12826800.0,0.49523,0.0,12826800.0,24.003,3.7166188,0.007,2.75,,-0.15049672,1.5,1756339200.0,NSI,EQUITY,249282000.0,19.381,34296000.0,0.0,91943.0,91943.0,1144278784.0,66.0,136.0,3.849317,88.8376,9.407,9.664,297268000.0,,23.173,0.0,0.823,0.65985,0.11537,0.14103,0.11853,90.29,87.0,87.0,90.5,90.29,32.44,,AAATECH.NS,AAA TECHNOLOGIES LIMITED,AAA Technologies Limited,Information Technology Services,Technology,89.21,,,,,,none,,-1.2,2.9,Hold,Buy,Low Beta (less volatile than the market)- Pays a good dividend (>3%),Hold,Strong Revenue Growth (>10%),Hold,No strong momentum,10,9
